"","X","ID","day","beep","observationID","missing","Angry","Afraid","Anxious","Guilty","Embarrassed","Ashamed","Sad","Strong","Happy","Confident","Clarity"
"1878",1878,27,3,10,37,0,0.58,0,0.61,0.66,0.71,0.66,0.65,0,0,0,0.5
"1879",1879,27,3,11,38,0,0.48,0,0.36,0.52,0.53,0.52,0.54,0,0,0,0.51
"1880",1880,27,3,12,39,0,0.54,0,0.54,0.54,0.53,0.51,0.53,0,0.04,0,0.5
"1881",1881,27,3,13,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882",1882,27,3,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1883",1883,27,4,1,42,0,0,0,0,0,0,0,0.57,0,0,0,0.48
"1884",1884,27,4,2,43,0,0,0,0.22,0,0,0,0,0,0.67,0.02,0.63
"1885",1885,27,4,3,44,0,0,0,0.17,0,0.51,0.04,0.51,0,0,0.09,0.53
"1886",1886,27,4,4,45,0,0.01,0,0,0,0,0,0,0,0.16,0,0.5
"1887",1887,27,4,5,46,0,0.15,0,0.53,0.47,0.58,0.47,0.48,0,0,0,0.6
"1888",1888,27,4,6,47,0,0.52,0.29,0,0,0,0,0.34,0,0,0,0.52
"1889",1889,27,4,7,48,0,0,0,0,0,0,0,0,0,0.6,0,0.43
"1890",1890,27,4,8,49,0,0.07,0,0.06,0.98,0.09,0.07,0.05,0,0.07,0.01,0.48
"1891",1891,27,4,9,50,0,0,0,0.72,0,0,0.16,0,NA,0.17,0,0.52
"1892",1892,27,4,10,51,0,0.56,0,0,0,0.23,0.51,0,0,0,0,0.48
"1893",1893,27,4,11,52,0,0,0,0.02,0,0.97,0.61,0.64,0,0.2,0,0.64
"1894",1894,27,4,12,53,0,0,0,0.32,0.29,0.69,0.74,0.71,0,0,0,0.16
"1895",1895,27,4,13,54,0,0,0,0.22,0.11,0.37,0,0.34,0,0.53,0,0.5
"1896",1896,27,4,14,55,0,0,0,0,0,0,0,0.53,0,0,0,0.55
"1897",1897,27,4,15,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898",1898,27,4,16,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1899",1899,27,4,17,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1900",1900,27,5,1,59,0,0,0,0.04,0,0,0,0,0,0.57,0,0.47
"1901",1901,27,5,2,60,0,0,0.02,0,0,0,0,0,0,0.17,0,0.5
"1902",1902,27,5,3,61,0,0,0,0,0,0,0,0.16,0,0.29,0,0.51
"1903",1903,27,5,4,62,0,0.5,0.47,0.5,0.52,0.49,0.5,0.53,0,0,0.48,0.51
"1904",1904,27,5,5,63,0,0,0,0,0,0,0,0,0,0.85,0,0.1
"1905",1905,27,5,6,64,0,0.85,0,0,0,0.78,1,0.79,0,0,0,0.83
"1906",1906,27,5,7,65,0,0.17,0,0.32,0.22,0.3,0.55,0.61,0,0,0,0.46
"1907",1907,27,5,8,66,0,0,0,0.52,0,0.05,0,0.31,0.01,0,0,0.46
"1908",1908,27,5,9,67,0,1,0,0.61,0,0.78,0,0.68,0.01,0,0,0.27
"1909",1909,27,5,10,68,0,0,0,0,0.75,0.07,0.09,0.23,0.01,0.15,0,0.5
"1910",1910,27,5,11,69,0,0,0,0.5,0,0,0,0,0,0.51,0,0.46
"1911",1911,27,5,12,70,0,0,0.51,0,0,0.49,0.52,0,0,0.14,0,0.57
"1912",1912,27,5,13,71,0,0,0,0,0,0,0,0,0,0.54,0,0.5
"1913",1913,27,5,14,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914",1914,27,6,1,73,0,0.3,0.17,0.7,0.33,0.11,0.48,0.5,0.01,0,0,0.85
"1915",1915,28,1,1,0,0,0,0,0,0,0,0,0,0,0.88,1,1
"1916",1916,28,1,2,1,0,0,0,0,0,0,0,0,0.01,0.76,1,1
"1917",1917,28,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918",1918,28,1,4,3,0,0,0,0,0,0,0,0,0.01,0.65,1,0
"1919",1919,28,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920",1920,28,1,6,5,0,0,0,0.04,0,0.03,0,0.05,0,1,1,1
"1921",1921,28,1,7,6,0,0,0,0,0,0,0,0,0,1,0.79,1
"1922",1922,28,1,8,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923",1923,28,1,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924",1924,28,2,1,9,0,0,0,0,0,0,0,0,0,1,1,1
"1925",1925,28,2,2,10,0,0,0,0,0,0,0,0,0,1,1,1
"1926",1926,28,2,3,11,0,0,0,0,0,0,0,0,0,1,1,1
"1927",1927,28,2,4,12,0,0,0,0,0,0,0,0,0,1,1,1
"1928",1928,28,2,5,13,0,0,0,0,0,0,0,0,0,1,0,1
"1929",1929,28,2,6,14,0,0,0,0.04,0,0.05,0,0,0,1,1,1
"1930",1930,28,2,7,15,0,0,0,0,0,0,0,0,0,1,1,1
"1931",1931,28,2,8,16,0,0,0,0,0,0,0,0.01,0,1,1,1
"1932",1932,28,2,9,17,0,0,0,0.02,0,0,0,0,0,0.84,1,1
"1933",1933,28,2,10,18,0,0,0,0,0,0,0,0,0,1,1,1
"1934",1934,28,2,11,19,0,0,0,0,0,0,0,0,0,1,1,1
"1935",1935,28,2,12,20,0,0,0,0,0,0,0,0,0,1,1,1
"1936",1936,28,3,1,21,0,0,0,0,0,0,0,0,0,1,1,0
"1937",1937,28,3,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938",1938,28,3,3,23,0,0,0,0,0,0,0,0,0,0.86,1,1
"1939",1939,28,3,4,24,0,0,0,0,0,0,0,0,0,0.83,1,1
"1940",1940,28,3,5,25,0,0,0,0,0,0.01,0,0,0,0.91,1,1
"1941",1941,28,3,6,26,0,0,0,0,0,0,0,0,0,1,1,1
"1942",1942,28,3,7,27,0,0,0,0,0,0,0,0,0,1,1,1
"1943",1943,28,3,8,28,0,0,0,0,0,0,0,0,0,1,1,1
"1944",1944,28,3,9,30,0,0,0,0,0,0,0,0,0,1,1,1
"1945",1945,28,3,10,31,0,0,0,0,0,0,0,0,0,1,1,1
"1946",1946,28,3,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947",1947,28,3,12,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948",1948,28,3,13,34,0,0,0,0,0,0,0,0,0,1,1,1
"1949",1949,28,3,14,35,0,0,0,0,0,0,0,0,0,1,1,1
"1950",1950,28,4,1,36,0,0,0,0,0,0,0,0,0,1,1,1
"1951",1951,28,4,2,37,0,0,0,0,0,0,0,0,0,1,1,1
"1952",1952,28,4,3,38,0,0,0,0,0,0,0,0,0,1,1,1
"1953",1953,28,4,4,39,0,0,0,0,0,0,0,0,0,0.98,1,1
"1954",1954,28,4,5,40,0,0,0,0,0,0,0,0,0,1,1,1
"1955",1955,28,4,6,41,0,0,0,0,0,0,0,0,0,1,1,1
"1956",1956,28,4,7,42,0,0,0,0,0,0,0,0,0,1,0.98,1
"1957",1957,28,4,8,43,0,0,0,0.63,0,0,0,0,0,1,1,1
"1958",1958,28,4,9,44,0,0,0,0.52,0,0,0,0,0,1,1,1
"1959",1959,28,4,10,45,0,0,0,0,0,0,0,0,0,1,1,1
"1960",1960,28,4,11,46,0,0,0,0,0,0,0,0,0,1,1,1
"1961",1961,28,4,12,47,0,0,0,0,0,0,0,0,0,0.97,1,1
"1962",1962,28,4,13,48,0,0,0,0,0,0,0,0,0,1,1,1
"1963",1963,28,4,14,49,0,0,0,0,0,0,0,0,0,1,1,1
"1964",1964,28,5,1,50,0,0,0,0,0,0,0,0,0,1,1,1
"1965",1965,28,5,2,51,0,0,0,0.03,0,0,0,0,0,1,1,1
"1966",1966,28,5,3,52,0,0,0,0,0,0,0,0,0,1,1,1
"1967",1967,28,5,4,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968",1968,28,5,5,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969",1969,28,5,6,55,0,0,0,0,0,0,0,0,0,1,1,1
"1970",1970,28,5,7,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971",1971,28,5,8,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972",1972,28,5,9,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973",1973,28,5,10,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974",1974,28,5,11,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975",1975,28,5,12,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976",1976,28,5,13,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977",1977,28,5,14,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978",1978,28,6,1,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979",1979,28,6,2,65,0,0,0,0,0,0,0,0,0,1,1,1
"1980",1980,28,6,3,66,0,0,0,0,0,0,0,0,0,1,1,1
"1981",1981,28,6,4,67,0,0,0,0,0.01,0,0,0,0,1,1,1
"1982",1982,29,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983",1983,29,1,2,1,0,0.16,0.91,1,0.83,0.16,0.86,0.79,0.01,0.33,0.25,0.74
"1984",1984,29,1,3,2,0,0.23,0.8,0.84,0.87,0.21,0.24,0.14,0.01,0.63,0.35,0.82
"1985",1985,29,1,4,3,0,0.24,0.28,0.9,0.7,0.19,0.81,0.76,0,0.33,0.23,0.84
"1986",1986,29,1,5,4,0,0.17,0.82,0.93,0.24,0.14,0.22,0.25,0,0.35,0.38,0.89
"1987",1987,29,1,6,5,0,0.03,0.73,0.78,0.05,0.03,0.07,0.09,0.01,0.06,0.13,0.87
"1988",1988,29,1,7,6,0,0.24,0.74,0.94,0.05,0.22,0.19,0.68,0,0.28,0.18,0.89
"1989",1989,29,1,8,7,0,0.15,0.18,0.83,0.83,0.18,0.08,0.23,0.01,0.08,0.23,0.89
"1990",1990,29,2,1,8,0,0.01,0.13,1,0.84,0,0.11,0.09,0.01,0.11,0.63,0.91
"1991",1991,29,2,2,9,0,0.15,0.78,0.88,0.14,0.05,0.1,0.09,0.01,0.2,0.28,0.96
"1992",1992,29,2,3,10,0,0,0.94,1,0.85,0.14,0.65,0.06,0.01,0.08,0.16,0.94
"1993",1993,29,2,4,11,0,0.11,0.82,0.9,0.11,0.06,0.17,0.31,0,0.23,0.03,0.88
"1994",1994,29,2,5,12,0,0.14,0.12,0.98,0.31,0.06,0.07,0.24,0,0.18,0.02,1
"1995",1995,29,2,6,13,0,0,0.07,0.9,0.71,0.14,0.14,0.11,0.01,0.25,0.05,0.84
"1996",1996,29,2,7,14,0,0.11,0.85,1,0.71,0.14,0.04,0.43,0,0.08,0.26,0.98
"1997",1997,29,2,8,15,0,0.12,0.72,1,0.13,0,0,0.07,0.01,0.19,0.23,1
"1998",1998,29,2,9,16,0,0,0.1,1,0,0,0.14,0,0,0.59,0,0.98
"1999",1999,29,2,10,17,0,0,0,1,0.8,0,0,0,0.01,0.23,0.17,1
"2000",2000,29,2,11,18,0,0.17,0.72,0.98,0.1,0,0,0,0.01,0.09,0.07,1
"2001",2001,29,2,12,19,0,0.19,0.78,1,0.75,0.09,0.07,0.33,0,0.26,0.09,1
"2002",2002,29,2,13,20,0,0,0.72,0.97,0.7,0.1,0,0,0,0.13,0.23,1
"2003",2003,29,2,14,21,0,0,0.9,0.9,0.13,0.18,0,0.04,0,0.2,0.64,1
"2004",2004,29,3,1,22,0,0,0.11,0.69,0,0,0,0.16,0.01,0.65,0.58,1
"2005",2005,29,3,2,23,0,0,0.59,1,0,0,0,0,0,0.64,0.27,1
"2006",2006,29,3,3,24,0,0,0.13,0.82,0,0,0,0.02,0.01,0.19,0.81,1
"2007",2007,29,3,4,25,0,0,0,0.89,0,0,0,0,0,0.66,0.24,1
"2008",2008,29,3,5,26,0,0,0.02,0,0.18,0,0,0,0.01,0,0.7,1
"2009",2009,29,3,6,27,0,0,0.15,0.99,0.03,0,0,0.02,0.01,0.97,0.16,0.99
"2010",2010,29,3,7,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",2011,29,3,8,29,0,0,0.07,0.99,0.02,0.06,0.03,0,0,0.69,0.71,1
"2012",2012,29,3,9,30,0,0,0,0.81,0,0,0,0,0,0.71,0.14,1
"2013",2013,29,3,10,31,0,0.01,0.79,1,0.03,0.02,0,0.15,0,0.16,0.05,1
"2014",2014,29,3,11,32,0,0.84,0.01,1,1,0.02,0.16,0.83,0,0.15,0.05,1
"2015",2015,29,3,12,33,0,0,0.02,0.88,0.84,0.08,0.01,0.7,0,0.86,0.87,0.84
"2016",2016,29,3,13,34,0,0,0,0.03,0.06,0.14,0.01,0.07,0,0.87,0.73,1
"2017",2017,29,4,1,35,0,0,0,0.82,0,0,0.03,0.03,0,0.75,0.71,1
"2018",2018,29,4,2,36,0,0.05,0.05,0.05,0.08,0,0.16,0.08,0,0.76,0.72,1
"2019",2019,29,4,3,37,0,0,0,0.74,0,0.09,0,0,0,0.72,0.66,0.99
"2020",2020,29,4,4,38,0,0,0.12,0.78,0.07,0,0,0,0.01,0.26,0.75,1
"2021",2021,29,4,5,39,0,0,0.01,0.86,0,0,0.08,0,0.01,0.68,0.81,0.87
"2022",2022,29,4,6,40,0,0,0.08,0.71,0.84,0,0.06,0,0,0.65,0,1
"2023",2023,29,4,7,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024",2024,29,4,8,42,0,0,0,0.99,0,0.03,0.07,0,0,0.81,0,0.96
"2025",2025,29,4,9,43,0,0.11,0.19,0.82,0.05,0.16,0.21,0.19,0,0.04,0.24,1
"2026",2026,29,4,10,44,0,0,0.02,0.81,0,0.09,0,0.76,0.01,0.74,0.73,0.8
"2027",2027,29,4,11,45,0,0,0.06,0.94,0.11,0.07,0.22,0.07,0,0.67,0.79,0.94
"2028",2028,29,4,12,46,0,0,0,0.64,0.02,0,0.09,0.03,0,0.9,0.72,0.97
"2029",2029,29,4,13,47,0,0.11,0,0.75,0.19,0.03,0.11,0.06,0.01,0.86,0.86,0.93
"2030",2030,29,4,14,48,0,0.03,0,0.95,0.15,0,0.07,0,0.01,0.88,0.89,0.99
"2031",2031,29,4,15,49,0,0.15,0.09,0.09,0.06,0.09,0.07,0.1,0,0.79,0.79,1
"2032",2032,29,4,16,50,0,0.04,0.07,0.8,0.05,0.15,0.24,0.15,0,0.21,0.13,0.94
"2033",2033,29,5,1,51,0,0.05,0.09,0.75,0.03,0,0.07,0.11,0.01,0.05,0.02,0.91
"2034",2034,29,5,2,52,0,0.21,0.23,1,0.81,0.11,0.29,0.17,0.01,0.8,0.22,0.94
"2035",2035,29,5,3,53,0,0.1,0.15,0.85,0.13,0.16,0.72,0.09,0.01,0.77,0.8,0.79
"2036",2036,29,5,4,54,0,0.75,0.04,0.81,0.09,0.01,0.1,0.19,NA,0.75,0.78,1
"2037",2037,29,5,5,55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038",2038,29,5,6,56,0,0.02,0.12,0.78,0.79,0.09,0.02,0.1,0.01,0.64,0.78,0.98
"2039",2039,29,5,7,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040",2040,29,5,8,58,0,0.04,0.04,0.12,0.06,0.04,0.01,0.09,0,0.78,0.81,1
"2041",2041,29,5,9,59,0,0.97,0.08,0.9,0.93,0.93,0.93,0.99,0.01,0,0.08,0.91
"2042",2042,29,5,10,60,0,0.11,0.14,0.97,0.15,0.77,0.74,0.78,0.01,0.05,0.69,1
"2043",2043,29,5,11,61,0,0.82,1,0.63,0.09,0.03,0.11,0.16,0.01,0.88,0.11,0.8
"2044",2044,29,5,12,62,0,0.03,0.83,0.96,0,0.05,0.07,0.04,0.01,0.15,0.88,0.81
"2045",2045,29,5,13,63,0,0,0.03,0.89,0,0.1,0.04,0,0,0.9,0.91,0.89
"2046",2046,29,5,14,64,0,0.11,0.12,1,0.06,0.03,0,0.12,0.01,0.87,0.87,0.94
"2047",2047,29,5,15,65,0,0.78,0.82,0.88,0.03,0.13,0.19,0.05,0.01,0.71,0.12,1
"2048",2048,29,5,16,66,0,0.84,0.09,0.95,0,0.86,0.01,0.07,0.01,0.02,0.07,0.87
"2049",2049,29,6,1,67,0,0.11,0.08,0.86,0.77,0.1,0.12,0.08,0.01,0.06,0.19,1
"2050",2050,29,6,2,68,0,0.13,0.85,0.89,0.05,0.84,0.08,0.12,0.01,0.04,0.02,0.76
"2051",2051,29,6,3,69,0,0.82,0.19,1,0.86,0.15,0.16,0.07,0,0.12,0.04,0.96
"2052",2052,29,6,4,70,0,0.91,0.86,0.86,0.85,0.91,0,0.03,0.01,0.12,0.2,0.84
"2053",2053,29,6,5,71,0,0.85,0.91,0.92,0.85,0.13,0.08,0.07,0,0.06,0.12,0.84
"2054",2054,30,1,1,0,0,0.18,0,0.74,0.33,0.73,0.68,0.33,0.01,0.53,0,1
"2055",2055,30,1,2,1,0,0.21,0.11,0.77,0.85,0.88,0.75,0.19,0.01,0.17,0.06,0.81
"2056",2056,30,1,3,2,0,0.19,0,1,1,1,1,0.65,0.01,0.19,0,1
"2057",2057,30,1,4,3,0,0.75,0,0.8,1,0.9,0.79,0.69,0.01,0.09,0,0.94
"2058",2058,30,2,1,4,0,0.25,0.74,0.66,0.35,0.91,0.64,0.19,0.01,0.2,0.1,0.92
"2059",2059,30,2,2,5,0,1,1,1,1,0.8,0.92,0.97,0.01,0,0.06,0.95
"2060",2060,30,2,3,6,0,1,0.97,1,0.88,1,0.98,0.95,0.01,0.11,0.03,0.98
"2061",2061,30,2,4,7,0,0.75,0.33,0.82,0.75,0.92,0.88,0.89,0,0.26,0.06,0.65
"2062",2062,30,2,5,8,0,0.3,0.96,0.89,0.8,0.84,0.87,0.79,0.01,0.24,0.23,0.76
"2063",2063,30,2,6,9,0,0.27,0.31,0.79,0.58,0.76,0.66,0.33,0.01,0.57,0.29,0.55
"2064",2064,30,2,7,10,0,0.88,0.01,0.95,0.6,0.73,0.08,0.2,0.01,0.26,0.16,0.69
"2065",2065,30,2,8,11,0,0.66,0.4,0.77,0.66,0.74,0.66,0.7,0,0.11,0.11,0.62
"2066",2066,30,2,9,12,0,0.96,0.2,0.85,0.63,0.62,0.72,0.85,0.01,0.13,0.14,1
"2067",2067,30,2,10,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068",2068,30,2,11,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069",2069,30,2,12,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070",2070,30,2,13,16,0,0.76,0.79,0.62,0.72,0.8,0.85,0.89,0.01,0.14,0.12,0.11
"2071",2071,30,2,14,17,0,0.84,0.08,0.8,0.14,0.93,0.28,0.18,0.01,0.22,0.05,0.66
"2072",2072,30,3,1,18,0,0.19,0.11,0.87,0.44,0.74,0.08,0.08,0,0.59,0.12,0.74
"2073",2073,30,3,2,19,0,0.27,0.41,0.26,0.68,0.3,0.24,0.27,0,0.35,0.69,0.5
"2074",2074,30,3,3,20,0,0.06,0.17,0.86,0.72,0.68,0.83,0.16,0,0.49,0.76,0.13
"2075",2075,30,3,4,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076",2076,30,3,5,22,0,0.26,0.89,0.91,0.15,0.81,0.73,0.2,0,0.59,0.15,0.87
"2077",2077,30,3,6,23,0,0.88,0.92,0.95,0.99,0.98,0.97,0.93,0.01,0.04,0.18,0.75
"2078",2078,30,3,7,24,0,0.89,0.87,0.87,0.85,0.86,0.81,0.79,0.01,0.18,0.1,0.26
"2079",2079,30,3,8,25,0,0.16,0.16,0.75,0.87,0.93,0.81,0.84,0,0.12,0.07,0.77
"2080",2080,30,3,9,26,0,0.16,0.57,0.8,0.81,0.85,0.85,0.74,0,0.17,0.19,0.88
"2081",2081,30,3,10,27,0,0.86,0.84,0.88,0.83,0.9,0.92,0.69,0.01,0.17,0.15,0.78
"2082",2082,30,3,11,28,0,0.79,0.88,0.86,0.28,0.77,0.22,0.82,0.01,0.78,0.74,0.8
"2083",2083,30,3,12,29,0,0.81,0.08,0.87,0.83,0.79,0.08,0.81,0.01,0.12,0.1,0.93
"2084",2084,30,3,13,30,0,NA,0.17,0.83,0.77,0.79,0.71,0.23,0,0.78,0.15,0.8
"2085",2085,30,3,14,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086",2086,30,3,15,32,0,1,0,1,0.97,1,1,1,0.01,0.04,0.01,0.17
"2087",2087,30,4,1,33,0,0.14,0,0.13,0,0,0,0,0,0.73,0.27,0.24
"2088",2088,30,4,2,34,0,0.75,0.76,0.74,0.24,0.33,0.78,0.18,0.01,0.58,0.08,0.91
"2089",2089,30,4,3,35,0,0.16,0.14,0.9,0.87,0.88,0.85,0.94,0,0.09,0.1,0.21
"2090",2090,30,4,4,36,0,0.15,0.16,0.91,0.81,0.79,0.21,0.17,0,0.19,0.12,0.85
"2091",2091,30,4,5,37,0,0.1,0.2,0.6,0.12,0.8,0.11,0.05,0,0.92,0.08,0.8
"2092",2092,30,4,6,38,0,0.11,0.14,0.96,0.11,0.09,0.08,0.13,0,0.17,0.17,0.88
"2093",2093,30,4,7,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094",2094,30,4,8,40,0,0,0.13,0.9,0.08,0.91,0.95,0.96,0,0.13,0.04,0.87
"2095",2095,30,4,9,41,0,0.89,0.13,0.85,0.13,0.9,0.05,0.1,0,0.04,0.06,0.89
"2096",2096,30,4,10,42,0,0.87,0.93,0.83,0.86,0.91,0.87,0.87,0.01,0.04,0.08,0.09
"2097",2097,30,4,11,43,0,0.11,0.12,0.03,0.16,0.03,0.06,0.11,0,0.48,0.09,0.17
"2098",2098,30,4,12,44,0,0.13,0.11,0.88,0.14,0.22,0.8,0.15,0,0.19,0.92,0.14
"2099",2099,30,4,13,45,0,0.8,0.84,0.79,0.78,0.82,0.85,0.79,0,0.04,0.09,0.77
"2100",2100,30,4,14,46,0,0.12,0.13,0.07,0.18,0.1,0.06,0.11,0,0.12,0.13,0.92
"2101",2101,30,4,15,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102",2102,30,5,1,48,0,0.81,0.15,0.8,0.04,0.17,0.14,0.16,0,0.12,0.19,1
"2103",2103,30,5,2,49,0,0.07,0.15,0.13,0.15,0.1,0.09,0.11,0,0.13,0.19,0.8
"2104",2104,30,5,3,50,0,0.86,0.06,0.93,0.05,0.06,0.04,0.9,0,0.05,0.07,0.1
"2105",2105,30,5,4,51,0,0.8,0.1,0.8,0.08,0.13,0.14,0.76,0,0.11,0.9,1
"2106",2106,30,5,5,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107",2107,30,5,6,53,0,0.81,0.07,0.86,0.21,0.09,0.12,0.64,0,0.08,0.22,0.96
"2108",2108,30,5,7,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109",2109,30,5,8,55,0,0.06,0.08,0.57,0.32,0.07,0.24,0.03,0,0.39,0.51,0.82
"2110",2110,30,5,9,56,0,0.27,0.3,0.61,0.45,0.38,0.5,0.27,0,0.28,0.18,0.41
"2111",2111,30,5,10,57,0,0.17,0.28,0.2,0.22,0.19,0.14,0.22,0,0.48,0.15,0.21
"2112",2112,30,5,11,58,0,0.18,0.25,0.67,0.6,0.25,0.63,0.66,0,0.14,0.18,0.26
"2113",2113,30,5,12,59,0,0.16,0.21,0.65,0.32,0.32,0.75,0.32,0,0.13,0.08,0.2
"2114",2114,30,5,13,60,0,0.2,0.12,0.34,0.25,0.75,0.8,0.34,0,0.25,0.22,0.41
"2115",2115,30,5,14,61,0,0.7,0.31,0.25,0.78,0.21,0.11,0.15,0,0.19,0.16,0.2
"2116",2116,30,6,1,62,0,0.61,0.11,0.78,0.71,0.52,0.12,0.38,0,0.2,0.27,0.89
"2117",2117,30,6,2,63,0,0.78,0.82,0.8,0.73,0.83,0.18,0.69,0,0.11,0.19,0.48
"2118",2118,30,6,3,64,0,0.26,0.43,0.69,0.15,0.29,0.71,0.28,0,0.29,0.19,0.76
"2119",2119,30,6,4,65,0,0.42,0.37,0.82,0.32,0.25,0.53,0.28,0,0.3,0.32,0.66
"2120",2120,30,6,5,66,0,0.35,0.68,0.66,0.5,0.22,0.67,0.66,0.01,0.16,0.21,0.78
"2121",2121,30,6,6,67,0,0.79,0.76,0.88,0.76,0.93,0.75,0.79,0.01,0.06,0.08,0.19
"2122",2122,30,6,7,68,0,0.79,0.81,0.81,0.78,0.85,0.8,0.86,0.01,0.08,0.17,0.57
"2123",2123,30,6,8,69,0,0.27,0,0.8,0.59,0,0.35,0.7,0,0.08,0.1,0.28
"2124",2124,30,6,9,70,0,0.69,0.75,0.64,0.68,0.77,0.76,0.74,0,0.17,0.14,0.65
"2125",2125,30,6,10,71,0,0.1,0.15,0.6,0.36,0.34,0.3,0.27,0.01,0.07,0.04,0.79
"2126",2126,30,6,11,72,0,0.52,0.31,0.25,0.31,0.66,0.36,0.35,0,0.1,0.11,0.72
"2127",2127,31,1,1,0,0,0,0,0.28,0.28,0.63,0,0.79,0,0.29,0.35,1
"2128",2128,31,1,2,1,0,0.32,0.3,0.74,0.64,0,0.64,0.74,0.01,0,0.23,1
"2129",2129,31,1,3,2,0,0.56,0,0.78,0.61,0.39,0.31,0.8,0,0.36,0.3,1
"2130",2130,31,1,4,3,0,0.8,0.12,0.71,0.79,0.01,0,0.86,0.01,0.15,0.13,1
"2131",2131,31,1,5,4,0,0.25,0.26,0.75,0.83,0,0,0.9,0,0.1,0.06,1
"2132",2132,31,1,6,5,0,0.66,0,0.7,0.63,0,0,0.76,0,0.36,0.15,1
"2133",2133,31,1,7,6,0,0.1,0,0.7,0,0,0,0.67,0,0.58,0.4,1
"2134",2134,31,1,8,7,0,0,0,0,0.65,0,0,0.71,0,0.57,0.31,0.61
"2135",2135,31,1,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",2136,31,1,10,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137",2137,31,1,11,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138",2138,31,2,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139",2139,31,2,2,12,0,0.23,0.21,0.21,0.13,0.18,0.31,0.59,0,0.49,0.62,1
"2140",2140,31,2,3,13,0,0.77,0.28,1,1,0.28,0.25,1,0.01,0,0.16,0.67
"2141",2141,31,2,4,14,0,0.78,0.21,0.16,0.71,0.17,0.21,1,0,0.04,0.11,0.25
"2142",2142,31,2,5,15,0,0.34,0.21,0.38,0.28,0.13,0.17,0.77,0,0.15,0.07,0.2
"2143",2143,31,2,6,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",2144,31,2,7,17,0,0.72,0.61,0.61,0.69,0.02,0.18,0.77,0,0.25,0.29,0.29
"2145",2145,31,2,8,18,0,0.67,0.32,0.39,0.76,0.33,0.32,0.66,0,0.3,0.29,0.33
"2146",2146,31,2,9,19,0,0.33,0.54,0.77,0.91,0.16,0.25,0.91,0.01,0.31,0.27,0.9
